text,label
ร้านเปิดกี่โมงครับ,0
ร้านเปิดกี่โมงครับ,0
วันนี้รถติดมาก,0
ถูกทำร้ายร่างกาย ขอความช่วยเหลือด่วน,2
สอบถามเรื่องการจัดส่งสินค้า,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
เลือดไหลไม่หยุด ช่วยด้วย,2
วันนี้รถติดมาก,0
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
อยากรู้สภาพอากาศวันนี้,0
ถูกทำร้ายร่างกาย ขอความช่วยเหลือด่วน,2
ช่วยด้วย ไฟไหม้อาคาร,2
ขอข้อมูลร้านอาหารใกล้บ้าน,0
หมาหาย ช่วยตามหาให้หน่อย,0
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
วันนี้รถติดมาก,0
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
วันนี้รถติดมาก,0
ไฟดับทั้งหมู่บ้าน,1
ร้านเปิดกี่โมงครับ,0
ช่วยแนะนำที่เที่ยวหน่อย,0
ช่วยแนะนำที่เที่ยวหน่อย,0
อยากรู้สภาพอากาศวันนี้,0
หมาหาย ช่วยตามหาให้หน่อย,0
พบคนเดินหลงทาง,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
หมาหาย ช่วยตามหาให้หน่อย,0
พบคนเดินหลงทาง,1
รถชนแรงมาก มีคนติดในรถ,2
หมาหาย ช่วยตามหาให้หน่อย,0
อยากรู้สภาพอากาศวันนี้,0
มีคนทะเลาะกันเสียงดังมาก,1
มีคนหมดสติไม่หายใจ,2
อยากรู้สภาพอากาศวันนี้,0
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
อยากรู้สภาพอากาศวันนี้,0
สอบถามเรื่องการจัดส่งสินค้า,0
หมาหาย ช่วยตามหาให้หน่อย,0
วันนี้รถติดมาก,0
ร้านเปิดกี่โมงครับ,0
หมาหาย ช่วยตามหาให้หน่อย,0
มีคนทะเลาะกันเสียงดังมาก,1
ช่วยแนะนำที่เที่ยวหน่อย,0
ไฟดับทั้งหมู่บ้าน,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
อยากรู้สภาพอากาศวันนี้,0
ไฟดับทั้งหมู่บ้าน,1
ร้านเปิดกี่โมงครับ,0
วันนี้รถติดมาก,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ช่วยแนะนำที่เที่ยวหน่อย,0
มีคนทะเลาะกันเสียงดังมาก,1
อยากรู้สภาพอากาศวันนี้,0
ไฟดับทั้งหมู่บ้าน,1
วันนี้รถติดมาก,0
ร้านเปิดกี่โมงครับ,0
วันนี้รถติดมาก,0
เลือดไหลไม่หยุด ช่วยด้วย,2
ได้ยินเสียงปืนแถวบ้าน,2
พบคนเดินหลงทาง,1
สอบถามเรื่องการจัดส่งสินค้า,0
มีคนหมดสติไม่หายใจ,2
อยากรู้สภาพอากาศวันนี้,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ไฟดับทั้งหมู่บ้าน,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
พบคนเดินหลงทาง,1
รถชนแรงมาก มีคนติดในรถ,2
ช่วยด้วย ไฟไหม้อาคาร,2
อยากรู้สภาพอากาศวันนี้,0
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
รถชนแรงมาก มีคนติดในรถ,2
สอบถามเรื่องการจัดส่งสินค้า,0
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
สอบถามเรื่องการจัดส่งสินค้า,0
สอบถามเรื่องการจัดส่งสินค้า,0
อยากรู้สภาพอากาศวันนี้,0
วันนี้รถติดมาก,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
มีคนกำลังจะกระโดดจากตึก,2
ขอข้อมูลร้านอาหารใกล้บ้าน,0
หมาหาย ช่วยตามหาให้หน่อย,0
มีคนทะเลาะกันเสียงดังมาก,1
ร้านเปิดกี่โมงครับ,0
รถชนแรงมาก มีคนติดในรถ,2
มีคนทะเลาะกันเสียงดังมาก,1
ไฟดับทั้งหมู่บ้าน,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
ขอข้อมูลร้านอาหารใกล้บ้าน,0
เด็กจมน้ำ รีบช่วยที,2
สอบถามเรื่องการจัดส่งสินค้า,0
ช่วยแนะนำที่เที่ยวหน่อย,0
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
ช่วยแนะนำที่เที่ยวหน่อย,0
หมาหาย ช่วยตามหาให้หน่อย,0
ไฟดับทั้งหมู่บ้าน,1
หมาหาย ช่วยตามหาให้หน่อย,0
ช่วยแนะนำที่เที่ยวหน่อย,0
วันนี้รถติดมาก,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
หมาหาย ช่วยตามหาให้หน่อย,0
วันนี้รถติดมาก,0
ร้านเปิดกี่โมงครับ,0
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
อยากรู้สภาพอากาศวันนี้,0
พบคนเดินหลงทาง,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
วันนี้รถติดมาก,0
ได้ยินเสียงปืนแถวบ้าน,2
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
สอบถามเรื่องการจัดส่งสินค้า,0
ได้ยินเสียงปืนแถวบ้าน,2
สอบถามเรื่องการจัดส่งสินค้า,0
อยากรู้สภาพอากาศวันนี้,0
สอบถามเรื่องการจัดส่งสินค้า,0
เลือดไหลไม่หยุด ช่วยด้วย,2
ช่วยแนะนำที่เที่ยวหน่อย,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
สอบถามเรื่องการจัดส่งสินค้า,0
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
อยากรู้สภาพอากาศวันนี้,0
ช่วยด้วย ไฟไหม้อาคาร,2
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
ได้ยินเสียงร้องขอความช่วยเหลือเบาๆ,1
อยากรู้สภาพอากาศวันนี้,0
มีคนหมดสติไม่หายใจ,2
พบคนเดินหลงทาง,1
ช่วยแนะนำที่เที่ยวหน่อย,0
ร้านเปิดกี่โมงครับ,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
เด็กจมน้ำ รีบช่วยที,2
พบคนเดินหลงทาง,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ไฟดับทั้งหมู่บ้าน,1
วันนี้รถติดมาก,0
วันนี้รถติดมาก,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
มีคนหมดสติไม่หายใจ,2
อยากรู้สภาพอากาศวันนี้,0
ร้านเปิดกี่โมงครับ,0
วันนี้รถติดมาก,0
ได้ยินเสียงปืนแถวบ้าน,2
เลือดไหลไม่หยุด ช่วยด้วย,2
ช่วยแนะนำที่เที่ยวหน่อย,0
หมาหาย ช่วยตามหาให้หน่อย,0
วันนี้รถติดมาก,0
วันนี้รถติดมาก,0
รถชนแรงมาก มีคนติดในรถ,2
สอบถามเรื่องการจัดส่งสินค้า,0
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
ช่วยแนะนำที่เที่ยวหน่อย,0
ได้ยินเสียงร้องขอความช่วยเหลือเบาๆ,1
ช่วยแนะนำที่เที่ยวหน่อย,0
วันนี้รถติดมาก,0
วันนี้รถติดมาก,0
อยากรู้สภาพอากาศวันนี้,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
รถชนแรงมาก มีคนติดในรถ,2
ขอข้อมูลร้านอาหารใกล้บ้าน,0
มีคนทะเลาะกันเสียงดังมาก,1
ร้านเปิดกี่โมงครับ,0
สอบถามเรื่องการจัดส่งสินค้า,0
ช่วยด้วย ไฟไหม้อาคาร,2
ได้ยินเสียงร้องขอความช่วยเหลือเบาๆ,1
หมาหาย ช่วยตามหาให้หน่อย,0
พบคนเดินหลงทาง,1
ร้านเปิดกี่โมงครับ,0
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
วันนี้รถติดมาก,0
สอบถามเรื่องการจัดส่งสินค้า,0
มีคนหมดสติไม่หายใจ,2
มีคนกำลังจะกระโดดจากตึก,2
ร้านเปิดกี่โมงครับ,0
สอบถามเรื่องการจัดส่งสินค้า,0
สอบถามเรื่องการจัดส่งสินค้า,0
พบคนเดินหลงทาง,1
รถชนแรงมาก มีคนติดในรถ,2
เด็กจมน้ำ รีบช่วยที,2
พบคนเดินหลงทาง,1
ได้ยินเสียงร้องขอความช่วยเหลือเบาๆ,1
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
ช่วยแนะนำที่เที่ยวหน่อย,0
พบคนเดินหลงทาง,1
ถูกทำร้ายร่างกาย ขอความช่วยเหลือด่วน,2
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
อยากรู้สภาพอากาศวันนี้,0
อยากรู้สภาพอากาศวันนี้,0
ไฟดับทั้งหมู่บ้าน,1
มีคนทะเลาะกันเสียงดังมาก,1
ไฟดับทั้งหมู่บ้าน,1
วันนี้รถติดมาก,0
วันนี้รถติดมาก,0
วันนี้รถติดมาก,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ไฟดับทั้งหมู่บ้าน,1
เด็กจมน้ำ รีบช่วยที,2
วันนี้รถติดมาก,0
เด็กจมน้ำ รีบช่วยที,2
ช่วยแนะนำที่เที่ยวหน่อย,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
ร้านเปิดกี่โมงครับ,0
เด็กจมน้ำ รีบช่วยที,2
ช่วยแนะนำที่เที่ยวหน่อย,0
ช่วยแนะนำที่เที่ยวหน่อย,0
สอบถามเรื่องการจัดส่งสินค้า,0
หมาหาย ช่วยตามหาให้หน่อย,0
ขอข้อมูลร้านอาหารใกล้บ้าน,0
มีคนหมดสติไม่หายใจ,2
สอบถามเรื่องการจัดส่งสินค้า,0
มีคนกำลังจะกระโดดจากตึก,2
อยากรู้สภาพอากาศวันนี้,0
ร้านเปิดกี่โมงครับ,0
วันนี้รถติดมาก,0
มีคนกำลังจะกระโดดจากตึก,2
หมาหาย ช่วยตามหาให้หน่อย,0
ควันออกจากรถ ไม่แน่ใจว่าเป็นอะไร,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
หมาหาย ช่วยตามหาให้หน่อย,0
สอบถามเรื่องการจัดส่งสินค้า,0
หมาหาย ช่วยตามหาให้หน่อย,0
กลิ่นแก๊สรั่ว ไม่แน่ใจเกิดอะไรขึ้น,1
หมาหาย ช่วยตามหาให้หน่อย,0
อยากรู้สภาพอากาศวันนี้,0
หมาหาย ช่วยตามหาให้หน่อย,0
อยากรู้สภาพอากาศวันนี้,0
สอบถามเรื่องการจัดส่งสินค้า,0
มีคนหมดสติไม่หายใจ,2
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
อยากรู้สภาพอากาศวันนี้,0
ได้ยินเสียงร้องขอความช่วยเหลือเบาๆ,1
ช่วยแนะนำที่เที่ยวหน่อย,0
ช่วยแนะนำที่เที่ยวหน่อย,0
มีคนทะเลาะกันเสียงดังมาก,1
มีคนทะเลาะกันเสียงดังมาก,1
รถล้ม เจ็บนิดหน่อย แต่ต้องการความช่วยเหลือ,1
ได้ยินเสียงปืนแถวบ้าน,2
เด็กจมน้ำ รีบช่วยที,2
หมาหาย ช่วยตามหาให้หน่อย,0
ร้านเปิดกี่โมงครับ,0
ผมหิวข้าวอยากหาของกินหน่อยครับ,0
ช่วยแนะนำร้านกาแฟแถวนี้ให้หน่อยได้ไหม,0
ผมอยากหาเพื่อนคุยเฉยๆ ตอนนี้เหงามาก,0
อยากถามว่ามีที่เที่ยวใกล้ๆ แนะนำไหมครับ,0
รถผมล้างครั้งสุดท้ายเมื่อไหร่ไม่รู้เลย อยากล้างเฉยๆ,0
ผมอยากฝากของไว้ที่โรงแรมชั่วคราว,0
อยากจองร้านทำผมสำหรับเสาร์นี้,0
สนใจจะไปเดินเล่นที่ห้าง มีรถแนะนำไหม,0
อยากออกไปซื้อของที่ตลาดเฉยๆ,0
ผมอยากไปส่งเอกสารธรรมดา ไม่มีเวลาจำกัด,0
อยากได้รถไปเที่ยวสวนสาธารณะ,0
ผมจะไปกินข้าวกับเพื่อนเฉยๆ,0
อยากไปเดินเล่นรับลม,0
ขอรถไปส่งแฟนที่คาเฟ่ใกล้ๆ หน่อย,0
ผมอยากแวะร้านหนังสือ,0
อยากไปซื้อกาแฟก่อนเข้าทำงาน ยังมีเวลาเหลือเยอะ,0
ผมจะไปเซเว่นเฉยๆ ไม่มีอะไรรีบครับ,0
อยากไปเดินออกกำลังกายที่สวน,0
ผมอยากให้ไปรับเฉยๆ ไม่มีเวลาจำกัด,0
ผมต้องการไปส่งของเล็กน้อย ไม่เร่งด่วน,0
ยางรถผมแตก ต้องการความช่วยเหลือด่วนหน่อยครับ,1
ผมลืมกุญแจไว้ในรถ อยากให้มาช่วยเปิด,1
ผมต้องรีบไปส่งของก่อนร้านปิด,1
ผมต้องรีบไปขึ้นรถไฟรอบถัดไปในอีก 30นาที,1
ต้องรีบไปประชุมที่เริ่มในอีกไม่นาน,1
ผมต้องไปถึงสถานที่สอบภายใน 20 นาที,2
ช่วยพาไปคลินิกให้เร็วหน่อย ปวดท้องมาก,1
พาร์เซลผมกำลังจะหมดเวลารับ ต้องรีบไปเอา,1
ฝนกำลังจะตกหนัก อยากให้รถมารับเร็วหน่อย,1
ผมลืมของสำคัญไว้ที่ทำงาน ต้องรีบกลับไปเอา,1
ผมต้องรีบไปสนามบินเพื่อเช็กอิน แต่ยังพอมีเวลา,1
จะไปสัมภาษณ์งานอีก 40 นาทีรีบหน่อยครับ,1
ผมต้องรีบเอายาไปให้เพื่อน ป่วยเล็กน้อย,1
แบตมือถือจะหมด ต้องรีบไปหาที่ชาร์จ,1
ผมต้องไปซ้อมกีฬาให้ทันเวลา,1
ผมต้องรีบไปทำธุรกรรมธนาคารก่อนปิด,1
ต้องไปรับลูกที่โรงเรียนใกล้จะเลิกเรียนแล้ว,1
ผมต้องพาเอกสารไปเซ็นก่อนหมดเวลายื่น,1
ผมต้องการรถด่วนเพื่อไปส่งที่สนามบิน,1
ผมต้องรีบไปรับยาที่คลินิกก่อนเขาปิดรับ,1
ผมต้องรีบไปขึ้นเครื่องบิน เครื่องกำลังจะออกแล้ว!,2
มีคนล้มหมดสติอยู่ตรงนี้ ขอความช่วยเหลือด่วน,2
เกิดอุบัติเหตุรถชนตรงหน้า ต้องการเรียกรถด่วนที่สุด,2
ผมหายใจไม่ค่อยออก ขอรถไปโรงพยาบาลทันที,2
ไฟไหม้บ้านใกล้ๆ ช่วยแจ้งด่วนเลยครับ,2
มีคนได้รับบาดเจ็บหนักอยู่ตรงนี้ ต้องการไปโรงพยาบาลทันที,2
ผมโดนทำร้ายและต้องการความช่วยเหลือด่วน,2
ผมเห็นควันไฟออกจากห้อง ต้องรีบอพยพ!,2
รถลื่นไถลลงข้างทาง ต้องการรถช่วยกู้ภัยด่วน,2
มีเด็กโดนของร้อนลวก ต้องไปโรงพยาบาลทันที,2
มีคนเป็นลมกลางถนน ขอรถพาไปโรงพยาบาลด่วน,2
รถผมเสียกลางถนนตอนกลางคืน อันตรายมาก,2
มีคนบาดเจ็บเลือดออกเยอะ ต้องไปโรงพยาบาลเดี๋ยวนี้,2
ผมกำลังถูกตามไล่ในที่เปลี่ยว ช่วยด้วยครับ!,2
เกิดเหตุก๊าซรั่วในตึก ต้องรีบออกทันที,2
เพื่อนผมแพ้อาหารอย่างรุนแรง ต้องการรถไปโรงพยาบาลด่วน,2
มีไฟดูดเกิดขึ้นในบ้าน ช่วยด่วนครับ!,2
น้ำท่วมเข้าบ้านอย่างรวดเร็ว ต้องการอพยพทันที,2
ผมเห็นคนหมดสติบนรถไฟฟ้า ต้องการคนช่วย,2
มีสัตว์ดุร้ายเข้ามาในบ้าน ต้องการความช่วยเหลือทันที,2
ผมหิวข้าวอยากหาของกินหน่อยครับ,0
ผมหิวมาก ต้องหาอะไรทานเดี๋ยวนี้,1
ผมหิวเฉยๆ แต่ยังไม่รีบร้อน,0
ช่วยแนะนำร้านกาแฟแถวนี้ให้หน่อยได้ไหม,0
ช่วยแนะนำร้านกาแฟใกล้ๆ ที่เปิดตอนนี้ให้หน่อยได้ไหม,1
ช่วยแนะนำร้านกาแฟง่ายๆ แถวนี้ได้ไหม ไม่รีบ,0
ผมอยากหาเพื่อนคุยเฉยๆ ตอนนี้เหงามาก,0
ผมเหงาอยากคุยใครสักคนตอนนี้เลย ช่วยพาไปเจอคนได้ไหม,1
ผมอยากหาเพื่อนคุยแบบไม่รีบ ค่อยๆ หาได้,0
อยากถามว่ามีที่เที่ยวใกล้ๆ แนะนำไหมครับ,0
ช่วยแนะนำที่เที่ยวใกล้ๆ ที่ต้องจองด่วนวันนี้ได้ไหม,1
อยากได้ไอเดียที่เที่ยวใกล้ๆ เฉยๆ ไม่รีบครับ,0
รถผมล้างครั้งสุดท้ายเมื่อไหร่ไม่รู้เลย อยากล้างเฉยๆ,0
รถสกปรกมาก อยากให้มาล้างให้วันนี้เลย,1
รถอาจจะล้างวันหลังก็ได้ ไม่รีบ,0
ผมอยากฝากของไว้ที่โรงแรมชั่วคราว,0
ผมต้องฝากของด่วนสักชั่วโมง จะฝากได้ไหม,1
ผมอยากฝากของไว้ชั่วคราวแบบไม่รีบ จองไว้ก็ได้,0
อยากจองร้านทำผมสำหรับเสาร์นี้,0
ขอจองร้านทำผมพรุ่งนี้เช้าให้เร็วหน่อยได้ไหม,1
อยากจองทำผมสำหรับวันเสาร์ เฉยๆ,0
สนใจจะไปเดินเล่นที่ห้าง มีรถแนะนำไหม,0
ขอรถมารับไปห้างเร็วหน่อย จะไปตอนนี้,1
อยากไปเดินเล่นห้างแบบชิลๆ ไม่รีบ,0
อยากออกไปซื้อของที่ตลาดเฉยๆ,0
ต้องออกไปซื้อของที่ตลาดทันที เดี๋ยวตลาดจะปิด,1
อยากไปตลาดตอนบ่ายแบบสบายๆ,0
ผมอยากไปส่งเอกสารธรรมดา ไม่มีเวลาจำกัด,0
ผมต้องส่งเอกสารวันนี้แต่ยังพอมีเวลาไม่มาก,1
ผมจะส่งเอกสารตอนไหนก็ได้ ไม่รีบนะ,0
อยากได้รถไปเที่ยวสวนสาธารณะ,0
อยากได้รถไปรับไปสวนตอนนี้เลยได้ไหม,1
อยากได้รถไปสวนในวันหยุด แบบไม่รีบ,0
ผมจะไปกินข้าวกับเพื่อนเฉยๆ,0
จะไปกินข้าวกับเพื่อนแล้วจะออกจากบ้านตอนนี้ ช่วยมารับได้ไหม,1
จะไปกินข้าวกับเพื่อนแบบเลทๆ ไม่รีบ,0
อยากไปเดินเล่นรับลม,0
อยากไปเดินรับลมตอนนี้เลย ช่วยพาไปที,1
อยากไปเดินเล่นรับลมตอนเย็นแบบชิลๆ,0
ขอรถไปส่งแฟนที่คาเฟ่ใกล้ๆ หน่อย,0
ขอรถไปส่งแฟนตอนนี้ด่วนหน่อย ได้ไหม,1
ขอรถไปส่งแฟนตอนบ่ายๆ ก็ได้ ไม่รีบ,0
ผมอยากแวะร้านหนังสือ,0
ผมต้องแวะร้านหนังสือเดี๋ยวนี้ มีหนังสือสำคัญต้องซื้อ,1
ผมอยากแวะร้านหนังสือแบบชิลๆ ค่อยๆ เลือก,0
อยากไปซื้อกาแฟก่อนเข้าทำงาน ยังมีเวลาเหลือเยอะ,0
อยากได้กาแฟด่วนก่อนเข้าออฟฟิศ ช่วยเร่งหน่อย,1
อยากไปซื้อกาแฟหน่อย แต่ยังมีเวลาเหลือมาก,0
ผมจะไปเซเว่นเฉยๆ ไม่มีอะไรรีบครับ,0
ผมต้องไปร้านสะดวกซื้อเดี๋ยวนี้ มีของจำเป็นต้องใช้,1
ผมจะไปเซเว่นแบบไม่รีบ เดี๋ยวค่อยไป,0
อยากไปเดินออกกำลังกายที่สวน,0
อยากไปออกกำลังกายตอนนี้เลย ช่วยพาไปเร็วๆ ได้ไหม,1
อยากไปออกกำลังกายพรุ่งนี้เช้า แบบไม่รีบ,0
ผมอยากให้ไปรับเฉยๆ ไม่มีเวลาจำกัด,0
ผมอยากให้ไปรับเร็วหน่อย มีนัดในไม่ช้า,1
ผมอยากให้ไปรับเมื่อสะดวก ไม่รีบร้อน,0
ผมต้องการไปส่งของเล็กน้อย ไม่เร่งด่วน,0
ผมต้องไปส่งของตอนนี้ แต่ถ้าไม่ได้ก็ไม่เป็นไร,1
ผมต้องไปส่งของแต่ไม่รีบ สามารถไปวันหลังก็ได้,0
ยางรถผมแตก ต้องการความช่วยเหลือด่วนหน่อยครับ,1
ยางรถผมแตกกลางทาง ตอนนี้ต้องเปลี่ยนด่วนช่วยมาหน่อย!,2
ยางรถผมแบนแต่สามารถขับไปร้านได้ไม่รีบ,0
ผมลืมกุญแจไว้ในรถ อยากให้มาช่วยเปิด,1
ผมกุญแจติดในรถหน้าตึก ช่วยเปิดให้เร็วๆ ได้ไหม,2
ผมลืมกุญแจในรถแต่รอได้ ไม่รีบร้อน,0
ผมต้องรีบไปส่งของก่อนร้านปิด,1
ผมต้องไปส่งของเดี๋ยวนี้ร้านจะปิดใน 10 นาที,2
ผมต้องส่งของแต่ยังพอมีเวลา จะค่อยไปก็ได้,0
ผมต้องรีบไปขึ้นรถไฟรอบถัดไปในอีก 30นาที,1
ผมต้องขึ้นรถไฟใน 5 นาที ช่วยพาไปด่วน,2
ผมต้องขึ้นรถไฟรอบถัดไปซึ่งยังมีเวลาเหลือมาก,0
ต้องรีบไปประชุมที่เริ่มในอีกไม่นาน,1
ประชุมเริ่มใน 5 นาที ต้องไปเดี๋ยวนี้,2
มีประชุมแต่เลื่อนเวลาได้ ไม่รีบมาก,0
ผมต้องไปถึงสถานที่สอบภายใน 20 นาที,2
ผมต้องไปถึงสถานที่สอบเดี๋ยวนี้ ถ้าไม่ทันจะสอบไม่ได้!,2
ผมต้องไปสอบแต่ยังมีเวลาพอจะไปแบบไม่รีบ,1
ช่วยพาไปคลินิกให้เร็วหน่อย ปวดท้องมาก,1
ปวดท้องรุนแรงมาก ช่วยพาไปโรงพยาบาลตอนนี้!,2
ปวดท้องเล็กน้อย อยากไปตรวจแบบไม่รีบ,0
พาร์เซลผมกำลังจะหมดเวลารับ ต้องรีบไปเอา,1
พาร์เซลจะถูกส่งคืนในไม่กี่นาที ช่วยไปรับด่วน,2
พาร์เซลยังมีเวลาไปรับพรุ่งนี้ได้ไม่รีบ,0
ฝนกำลังจะตกหนัก อยากให้รถมารับเร็วหน่อย,1
ฝนตกหนักแล้วถนนท่วม ช่วยมารับเดี๋ยวนี้!,2
ฝนอาจตกชั่วคราว ถ้ามายังไม่รีบก็ได้,0
ผมลืมของสำคัญไว้ที่ทำงาน ต้องรีบกลับไปเอา,1
ผมลืมเอกสารสำคัญที่ทำงาน ต้องกลับไปตอนนี้เลย,2
ผมลืมของแต่ไม่ใช่เรื่องด่วน เดี๋ยวกลับเอาก็ได้,0
ผมต้องรีบไปสนามบินเพื่อเช็กอิน แต่ยังพอมีเวลา,1
ผมต้องเช็กอินเดี๋ยวนี้ เครื่องใกล้ปิดเคาน์เตอร์แล้ว!,2
ผมต้องไปสนามบินแต่เที่ยวบินยังห่างหลายชั่วโมง,0
จะไปสัมภาษณ์งานอีก 40 นาทีรีบหน่อยครับ,1
สัมภาษณ์งานใน 10 นาที ต้องไปด่วน,2
สัมภาษณ์งานตอนเย็น ยังไม่รีบมาก,0
ผมต้องรีบเอายาไปให้เพื่อน ป่วยเล็กน้อย,1
เพื่อนอาการทรุดลง ต้องพาไปโรงพยาบาลตอนนี้!,2
เพื่อนป่วยเล็กน้อย แต่ไม่ได้รีบด่วน,0
แบตมือถือจะหมด ต้องรีบไปหาที่ชาร์จ,1
แบตจะหมดเหลือ 1% ต้องหยุดหาที่ชาร์จเดี๋ยวนี้,2
แบตลดแต่ยังมีพอใช้ หาได้เมื่อสะดวก,0
ผมต้องไปซ้อมกีฬาให้ทันเวลา,1
ซ้อมเริ่มแล้ว ต้องรีบไปทันที,2
ซ้อมสามารถเลื่อนได้ ไม่รีบมาก,0
ผมต้องรีบไปทำธุรกรรมธนาคารก่อนปิด,1
ธนาคารปิดในไม่กี่นาที ต้องไปด่วน,2
ธุรกรรมไม่เร่งด่วน ไปวันอื่นก็ได้,0
ต้องไปรับลูกที่โรงเรียนใกล้จะเลิกเรียนแล้ว,1
โรงเรียนเลิกแล้วเด็กยังรอ ช่วยไปรับด่วน!,2
ลูกยังมีเรียนอีกหลายชั่วโมง ไม่รีบไปรับ,0
ผมต้องพาเอกสารไปเซ็นก่อนหมดเวลายื่น,1
เวลายื่นจะหมดใน 10 นาที ต้องไปเซ็นเดี๋ยวนี้,2
เอกสารยื่นได้อีกหลายวัน ไม่รีบ,0
ผมต้องการรถด่วนเพื่อไปส่งที่สนามบิน,1
ต้องไปสนามบินตอนนี้ เครื่องจะออกในไม่กี่นาที!,2
ต้องไปสนามบินแต่เที่ยวบินยังห่างหลายชั่วโมง,0
ผมต้องรีบไปรับยาที่คลินิกก่อนเขาปิดรับ,1
คลินิกจะปิดในไม่กี่นาที ต้องไปรับยาด่วน,2
ยารับได้วันพรุ่งนี้ก็ได้ ไม่รีบมาก,0
ผมต้องรีบไปขึ้นเครื่องบิน เครื่องกำลังจะออกแล้ว!,2
เครื่องกำลังจะออกในไม่กี่นาที ช่วยพาผมไปด่วนที่สุด!,2
ผมมีเวลาเหลือเช็คอินได้แบบไม่รีบ (ไฟลท์ยังห่าง),1
มีคนล้มหมดสติอยู่ตรงนี้ ขอความช่วยเหลือด่วน,2
มีคนหมดสติและไม่หายใจ ต้องการความช่วยเหลือฉุกเฉิน!,2
มีคนหน้ามืดล้มลงแต่ตื่นได้แล้ว ต้องการความช่วยเหลือแต่ไม่ถึงชีวิต,1
เกิดอุบัติเหตุรถชนตรงหน้า ต้องการเรียกรถด่วนที่สุด,2
มีคนบาดเจ็บสาหัสจากอุบัติเหตุ ต้องการรถพยาบาลทันที!,2
เกิดเหตุรถชนเล็กน้อย แต่ไม่มีใครบาดเจ็บสาหัส,1
ผมหายใจไม่ค่อยออก ขอรถไปโรงพยาบาลทันที,2
หายใจติดขัดรุนแรง ต้องพาไปโรงพยาบาลตอนนี้!,2
หายใจลำบากเล็กน้อยแต่ยังพอควบคุมได้ เดี๋ยวพาไปตรวจ,1
ไฟไหม้บ้านใกล้ๆ ช่วยแจ้งด่วนเลยครับ,2
บ้านไฟลุกลาม ต้องอพยพและแจ้งดับเพลิงเดี๋ยวนี้!,2
เห็นควันในระยะไกล ต้องเฝ้าระวังและเตรียมอพยพ,1
มีคนได้รับบาดเจ็บหนักอยู่ตรงนี้ ต้องการไปโรงพยาบาลทันที,2
คนบาดเจ็บสาหัสเลือดออกมาก ต้องการรถพยาบาลด่วน!,2
มีแผลถลอกเล็กน้อย ต้องไปคลินิกตรวจแต่ไม่รีบด่วน,1
ผมโดนทำร้ายและต้องการความช่วยเหลือด่วน,2
